product_id,rgb hex,ryb hex,percentage of clothes,hue_level
2000,#D4CEC9,#d4d2c9,96.9,3
2001,#66613E,#43663e,94.0,4
2002,#2F3142,#2f3042,99.6,10
2003,#BDBDBB,#bbbdbb,27.1,13
2004,#E78822,#d9e722,99.8,3
2005,#253C52,#253452,77.5,9
2006,#E3DDCD,#d5e3cd,100.0,4
2007,#2E2E2E,#2e2e2e,,13
2008,#DD8B63,#dd9e63,100.0,2
2009,#B09B7D,#a0b07d,100.0,3
2010,#292D37,#292c37,95.0,10
2011,#434945,#434749,100.0,7
2012,#1E1E1E,#1e1e1e,,13
2013,#2C323D,#2c303d,63.8,9
2014,#BBB5CE,#bbb5ce,100.0,11
2015,#D4CEC9,#d4d2c9,96.9,3
2016,#66613E,#43663e,94.0,4
2017,#2F3142,#2f3042,99.6,10
2018,#BDBDBB,#bbbdbb,27.1,13
2019,#E78822,#d9e722,99.8,3
2020,#253C52,#253452,77.5,9
2021,#E3DDCD,#d5e3cd,100.0,4
2022,#2E2E2E,#2e2e2e,,13
2023,#DD8B63,#dd9e63,100.0,2
